This file is created using RaceChrono Pro v10.2.4 ( http://racechrono.com/ ).
Format,3
Session title,"Ts"
Session type,Lap timing
Track name,"Ts"
Driver name,
Created,24/09/2026,16:00
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_battery_level,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation
unix time,,,s,m,m,m,deg,%,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,Hz,G,G,G,Hz,deg/s,deg/s,deg/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc,101: acc,101: acc,101: acc,101: acc,102: gyro,102: gyro,102: gyro,102: gyro
1790266647.409,0,27,1000.85,3648.55443,0.217,16.95095,318.24,16.0,25.0,3.0,55.5023958,8.4546563,15.0,7.69475,1.0667,20.0,-0.95627,42.39759,-0.47265,7.69475,25.0,-0.58148,-0.89736,1.12926,25.0,15.7085,-18.296,-81.8345
1790266647.44,0,27,1000.881,3648.766,0.217,16.937,321.687,16.0,25.0,3.0,55.5023973,8.4546543,15.0,7.501,1.0929,20.0,-0.99138,43.50226,-0.45951,7.48686,25.0,-0.59704,-0.90898,1.05102,25.0,27.07,-19.97,-81.23
1790266647.459,0,27,1000.9,3648.88713,0.217,16.9313,321.687,16.0,25.0,3.0,55.5023983,8.4546534,15.0,7.35945,1.10895,20.0,-1.0129,44.17931,-0.45146,7.35945,25.0,-0.64073,-0.88573,1.12557,25.0,34.423,-21.21925,-81.211
1790266647.48,0,27,1000.921,3649.021,0.217,16.925,325.908,16.0,25.0,3.0,55.5023993,8.4546523,15.0,7.203,1.12445,20.0,-1.03495,44.8438,-0.43898,7.24898,25.0,-0.68902,-0.86003,1.20796,25.0,42.55,-22.6,-81.19
1790266647.509,0,27,1000.95,3649.23053,0.217,16.91412,325.908,16.0,25.0,3.0,55.502401,8.4546509,15.0,7.09642,1.14585,20.0,-1.06541,45.76142,-0.42176,7.09642,25.0,-0.6854,-0.81582,1.19206,25.0,52.8305,-25.6595,-82.87925
1790266647.52,0,27,1000.961,3649.31,0.217,16.91,328.816,16.0,25.0,3.0,55.5024017,8.4546503,15.0,7.056,1.15302,20.0,-1.07616,46.07019,-0.41335,7.0382,25.0,-0.68403,-0.79905,1.18603,25.0,56.73,-26.82,-83.52
1790266647.559,0,27,1001.0,3649.54985,0.217,16.89342,328.816,16.0,25.0,3.0,55.5024036,8.4546487,15.975,6.83175,1.17844,20.0,-1.11429,47.16492,-0.38352,6.83175,25.0,-0.64794,-0.76684,1.2611,25.0,59.93775,-32.44575,-88.6095
1790266647.56,0,27,1001.001,3649.556,0.217,16.893,331.799,16.0,25.0,3.0,55.5024037,8.4546487,16.0,6.826,1.17902,20.0,-1.11518,47.18954,-0.38262,6.82591,25.0,-0.64701,-0.76601,1.26302,25.0,60.02,-32.59,-88.74
1790266647.6,0,27,1001.041,3649.811,0.217,16.886,335.601,16.0,25.0,3.0,55.5024058,8.4546473,16.0,6.577,1.20211,20.0,-1.15088,48.17437,-0.34654,6.59223,25.0,-0.55299,-0.78997,1.39701,25.0,47.91,-38.01,-94.58
1790266647.609,0,27,1001.05,3649.86298,0.217,16.88848,335.601,16.0,25.0,3.0,55.5024063,8.4546471,16.0,6.53965,1.20731,20.0,-1.15891,48.39595,-0.33842,6.53965,25.0,-0.51293,-0.79784,1.38689,25.0,46.2585,-39.3015,-95.84225
1790266647.64,0,27,1001.081,3650.042,0.217,16.897,340.169,16.0,25.0,3.0,55.5024078,8.4546463,16.0,6.411,1.22335,20.0,-1.18373,49.05666,-0.30752,6.40275,25.0,-0.37495,-0.82495,1.35204,25.0,40.57,-43.75,-100.19
1790266647.659,0,27,1001.1,3650.15695,0.217,16.90318,340.169,16.0,25.0,3.0,55.5024089,8.4546462,16.0,6.31885,1.23318,20.0,-1.19894,49.46162,-0.28858,6.31885,25.0,-0.31702,-0.82689,1.39336,25.0,35.0695,-45.51225,-102.48425
1790266647.68,0,27,1001.121,3650.284,0.217,16.91,345.96,16.0,25.0,3.0,55.50241,8.454646,16.0,6.217,1.24387,20.0,-1.21454,49.86383,-0.26701,6.25902,25.0,-0.25299,-0.82903,1.43902,25.0,28.99,-47.46,-105.02
1790266647.709,0,27,1001.15,3650.45873,0.217,16.90782,345.96,16.0,25.0,3.0,55.5024116,8.4546459,16.0,6.1764,1.25863,20.0,-1.23607,50.41926,-0.23723,6.1764,25.0,-0.19717,-0.85875,1.46512,25.0,22.19675,-50.273,-108.2535
1790266647.72,0,27,1001.161,3650.525,0.217,16.907,351.322,16.0,25.0,3.0,55.5024122,8.4546458,16.0,6.161,1.26425,20.0,-1.2436,50.60627,-0.22643,6.17623,25.0,-0.176,-0.87002,1.47502,25.0,19.62,-51.34,-109.48
1790266647.759,0,27,1001.2,3650.75998,0.217,16.89432,351.322,16.0,25.0,3.0,55.5024143,8.4546458,16.0,6.17563,1.28416,20.0,-1.2703,51.2693,-0.18813,6.17563,25.0,-0.13991,-0.82031,1.41358,25.0,21.219,-53.86525,-113.0875
1790266647.76,0,27,1001.201,3650.766,0.217,16.894,355.923,16.0,25.0,3.0,55.5024143,8.4546458,16.0,6.176,1.28467,20.0,-1.27093,51.2841,-0.18724,6.17766,25.0,-0.13899,-0.81904,1.412,25.0,21.26,-53.93,-113.18
1790266647.8,0,27,1001.241,3651.026,0.217,16.889,359.649,16.0,25.0,3.0,55.5024167,8.4546462,16.0,6.263,1.30522,20.0,-1.29624,51.87607,-0.15167,6.25926,25.0,-0.16203,-0.80405,1.51499,25.0,12.3,-56.31,-116.74
1790266647.809,0,27,1001.25,3651.08113,0.217,16.88833,359.649,16.0,25.0,3.0,55.5024172,8.4546463,16.0,6.27763,1.30984,20.0,-1.30194,52.00926,-0.14367,6.27763,25.0,-0.16045,-0.80584,1.506,25.0,11.7645,-56.8995,-117.12025
1790266647.84,0,27,1001.281,3651.271,0.217,16.886,4.185,16.0,25.0,3.0,55.5024188,8.4546468,16.0,6.328,1.32644,20.0,-1.3208,52.43503,-0.12075,6.32505,25.0,-0.155,-0.812,1.47502,25.0,9.92,-58.93,-118.43
1790266647.859,0,27,1001.3,3651.39783,0.217,16.89075,4.185,16.0,25.0,3.0,55.5024199,8.4546473,16.0,6.35413,1.33662,20.0,-1.33235,52.69598,-0.10671,6.35413,25.0,-0.13029,-0.79253,1.4679,25.0,8.0295,-58.96325,-118.753
1790266647.88,0,27,1001.321,3651.538,0.217,16.896,8.976,16.0,25.0,3.0,55.5024212,8.4546478,16.0,6.383,1.34829,20.0,-1.34489,52.97018,-0.09457,6.36625,25.0,-0.10299,-0.77101,1.46003,25.0,5.94,-59.0,-119.11
1790266647.909,0,27,1001.35,3651.71273,0.217,16.91268,8.976,16.0,25.0,3.0,55.5024226,8.4546489,16.0,6.383,1.36442,20.0,-1.3622,53.34883,-0.07782,6.383,25.0,-0.07401,-0.7855,1.50498,25.0,-1.339,-59.42775,-119.8785
1790266647.92,0,27,1001.361,3651.779,0.217,16.919,13.77,16.0,25.0,3.0,55.5024232,8.4546493,16.0,6.383,1.37002,20.0,-1.36804,53.46726,-0.07296,6.38279,25.0,-0.06302,-0.79099,1.52203,25.0,-4.1,-59.59,-120.17
1790266647.959,0,27,1001.4,3652.02373,0.217,16.92388,13.77,16.0,25.0,3.0,55.5024251,8.4546511,16.0,6.38202,1.38987,20.0,-1.38875,53.88715,-0.05576,6.38202,25.0,0.00131,-0.85244,1.4235,25.0,0.2485,-58.89775,-119.585
1790266647.96,0,27,1001.401,3652.03,0.217,16.924,18.32,16.0,25.0,3.0,55.5024252,8.4546512,16.0,6.382,1.39033,20.0,-1.38923,53.89623,-0.05544,6.38051,25.0,0.00296,-0.85401,1.42097,25.0,0.36,-58.88,-119.57
1790266648.0,0,27,1001.441,3652.285,0.218,16.931,23.43,16.0,25.0,3.0,55.5024272,8.4546532,16.0,6.321,1.40887,20.0,-1.4082,54.25931,-0.04272,6.31999,25.0,0.00704,-0.84402,1.541,25.0,-2.03,-56.45,-120.34
1790266648.009,0,27,1001.45,3652.33833,0.218,16.931,23.43,16.0,25.0,3.0,55.5024275,8.4546537,16.0,6.30637,1.41304,20.0,-1.41247,54.341,-0.03986,6.30637,25.0,0.01064,-0.85863,1.51849,25.0,-1.36175,-56.693,-120.7675
1790266648.04,0,27,1001.481,3652.522,0.218,16.931,28.429,16.0,25.0,3.0,55.5024288,8.4546555,16.0,6.256,1.4242,20.0,-1.42383,54.52731,-0.0318,6.28162,25.0,0.02305,-0.90898,1.44096,25.0,0.94,-57.53,-122.24
1790266648.059,0,27,1001.5,3652.64075,0.218,16.9291,28.429,16.0,25.0,3.0,55.5024296,8.4546568,16.0,6.26645,1.43104,20.0,-1.43079,54.6415,-0.02686,6.26645,25.0,0.01021,-0.91183,1.46426,25.0,2.2795,-57.2165,-122.5725
1790266648.08,0,27,1001.521,3652.772,0.218,16.927,33.524,16.0,25.0,3.0,55.5024305,8.4546582,16.0,6.278,1.43567,20.0,-1.43549,54.68659,-0.02164,6.29566,25.0,-0.00398,-0.91499,1.49001,25.0,3.76,-56.87,-122.94
1790266648.109,0,27,1001.55,3652.946,0.218,16.91685,33.524,16.0,25.0,3.0,55.5024315,8.4546603,16.0,6.336,1.44206,20.0,-1.44198,54.74885,-0.01444,6.336,25.0,-0.04168,-0.9266,1.52409,25.0,4.3545,-56.5655,-124.448
1790266648.12,0,27,1001.561,3653.012,0.218,16.913,39.684,16.0,25.0,3.0,55.5024318,8.4546612,16.0,6.358,1.44179,20.0,-1.44174,54.69036,-0.01087,6.33719,25.0,-0.05598,-0.931,1.53702,25.0,4.58,-56.45,-125.02
1790266648.159,0,27,1001.6,3653.25478,0.218,16.89447,39.684,16.0,25.0,3.0,55.5024331,8.4546643,16.0,6.34142,1.44086,20.0,-1.44086,54.48298,0.00179,6.34142,25.0,-0.06284,-0.96898,1.46971,25.0,6.52025,-59.7845,-127.42825
1790266648.16,0,27,1001.601,3653.261,0.218,16.894,45.386,16.0,25.0,3.0,55.5024332,8.4546643,16.0,6.341,1.4405,20.0,-1.4405,54.46735,0.00225,6.34057,25.0,-0.06302,-0.96995,1.46798,25.0,6.57,-59.87,-127.49
1790266648.2,0,27,1001.641,3653.507,0.218,16.896,50.461,16.0,25.0,3.0,55.5024343,8.4546677,16.0,6.301,1.42624,20.0,-1.42607,53.84223,0.02068,6.30643,25.0,-0.124,-0.98199,1.557,25.0,2.45,-59.3,-128.63
1790266648.209,0,27,1001.65,3653.56483,0.218,16.89577,50.461,16.0,25.0,3.0,55.5024346,8.4546685,16.0,6.29875,1.42304,20.0,-1.42282,53.70158,0.02482,6.29875,25.0,-0.13097,-0.99481,1.55723,25.0,2.55575,-59.4665,-128.89325
1790266648.24,0,27,1001.681,3653.764,0.218,16.895,55.966,16.0,25.0,3.0,55.5024353,8.4546713,16.0,6.291,1.39835,20.0,-1.39749,52.78366,0.04594,6.25389,25.0,-0.155,-1.03899,1.55802,25.0,2.92,-60.04,-129.8
1790266648.259,0,27,1001.7,3653.87753,0.218,16.895,55.966,16.0,25.0,3.0,55.5024357,8.454673,16.0,6.2264,1.38322,20.0,-1.38196,52.22107,0.05889,6.2264,25.0,-0.1735,-1.03138,1.57226,25.0,1.17675,-59.4605,-129.515
1790266648.28,0,27,1001.721,3654.003,0.218,16.895,62.192,16.0,25.0,3.0,55.5024362,8.4546748,16.0,6.155,1.35725,20.0,-1.35483,51.27442,0.07737,6.1617,25.0,-0.19395,-1.02298,1.588,25.0,-0.75,-58.82,-129.2
1790266648.309,0,27,1001.75,3654.1828,0.218,16.9008,62.192,16.0,25.0,3.0,55.5024365,8.4546776,16.0,6.07235,1.32139,20.0,-1.31737,49.96715,0.1029,6.07235,25.0,-0.17517,-1.02298,1.59673,25.0,-8.35525,-56.86975,-128.4315
1790266648.32,0,27,1001.761,3654.251,0.218,16.903,68.058,16.0,25.0,3.0,55.5024367,8.4546787,16.0,6.041,1.30286,20.0,-1.29756,49.27515,0.11457,6.04829,25.0,-0.16805,-1.02298,1.60004,25.0,-11.24,-56.13,-128.14
1790266648.359,0,27,1001.8,3654.47623,0.21702,16.90203,68.058,16.0,25.0,3.0,55.5024368,8.4546822,16.0,5.963,1.23717,20.0,-1.22729,46.82169,0.15597,5.963,25.0,-0.11635,-1.00548,1.57856,25.0,-22.13075,-51.49875,-124.4935
1790266648.36,0,27,1001.801,3654.482,0.217,16.902,74.332,16.0,25.0,3.0,55.5024368,8.4546823,16.0,5.961,1.23502,20.0,-1.22493,46.73807,0.15715,5.9631,25.0,-0.11502,-1.00503,1.57801,25.0,-22.41,-51.38,-124.4
1790266648.4,0,27,1001.841,3654.724,0.217,16.908,80.152,16.0,25.0,3.0,55.5024368,8.4546862,16.0,5.947,1.14902,20.0,-1.13028,43.39305,0.20454,5.96704,25.0,-0.01295,-0.95303,1.531,25.0,-30.44,-46.84,-120.21
1790266648.409,0,27,1001.85,3654.7807,0.217,16.90552,80.152,16.0,25.0,3.0,55.5024368,8.4546871,16.0,5.96793,1.12967,20.0,-1.10898,42.64042,0.2152,5.96793,25.0,0.03046,-0.9285,1.50333,25.0,-34.6385,-45.28975,-118.81275
1790266648.44,0,27,1001.881,3654.976,0.217,16.897,86.173,16.0,25.0,3.0,55.5024367,8.4546902,16.0,6.04,1.05109,20.0,-1.01863,39.37991,0.25492,6.07269,25.0,0.17998,-0.84402,1.40802,25.0,-49.1,-39.95,-114.0
1790266648.459,0,27,1001.9,3655.09618,0.217,16.90033,86.173,16.0,25.0,3.0,55.5024366,8.4546921,16.0,6.1369,1.00292,20.0,-0.96326,37.38154,0.27926,6.1369,25.0,0.25743,-0.78178,1.36811,25.0,-62.92725,-34.364,-108.642
1790266648.48,0,27,1001.921,3655.229,0.217,16.904,90.414,16.0,25.0,3.0,55.5024365,8.4546942,16.0,6.244,0.94365,20.0,-0.8911,34.71332,0.3052,6.27932,25.0,0.34303,-0.71299,1.324,25.0,-78.21,-28.19,-102.72
1790266648.509,0,27,1001.95,3655.4349,0.217,16.91488,90.414,16.0,25.0,3.0,55.5024364,8.4546974,16.0,6.476,0.8618,20.0,-0.79145,31.02863,0.34104,6.476,25.0,0.46043,-0.66367,1.19714,25.0,-90.68725,-20.795,-91.57675
1790266648.52,0,27,1001.961,3655.513,0.217,16.919,92.206,16.0,25.0,3.0,55.5024363,8.4546987,16.0,6.564,0.83004,20.0,-0.74884,29.41088,0.35329,6.564,25.0,0.50496,-0.64497,1.14902,25.0,-95.42,-17.99,-87.35
1790266648.559,0,27,1002.0,3655.79185,0.217,16.92778,92.206,16.0,25.0,3.0,55.502436,8.4547031,15.025,6.876,0.71744,20.0,-0.59776,23.67524,0.39675,6.876,25.0,0.56839,-0.55141,1.05834,25.0,-100.44125,-9.02975,-67.694
1790266648.56,0,27,1002.001,3655.799,0.217,16.928,95.006,16.0,25.0,3.0,55.502436,8.4547032,15.0,6.884,0.71488,20.0,-0.59357,23.51224,0.39768,6.8832,25.0,0.57002,-0.54902,1.05602,25.0,-100.57,-8.8,-67.19
1790266648.6,0,27,1002.041,3656.095,0.217,16.929,96.974,16.0,25.0,3.0,55.5024357,8.4547078,15.0,7.185,0.61235,20.0,-0.42604,16.99233,0.43485,7.17108,25.0,0.61397,-0.40799,1.03399,25.0,-90.93,-2.93,-46.27
1790266648.609,0,27,1002.05,3656.16453,0.217,16.92945,96.974,16.0,25.0,3.0,55.5024356,8.4547089,15.0,7.23585,0.58928,20.0,-0.38834,15.52535,0.44321,7.23585,25.0,0.61982,-0.36231,1.01644,25.0,-88.6395,-1.985,-41.5225
1790266648.64,0,27,1002.081,3656.404,0.217,16.931,98.896,16.0,25.0,3.0,55.5024352,8.4547127,15.0,7.411,0.53886,20.0,-0.25505,10.202,0.46445,7.40864,25.0,0.63997,-0.20496,0.95598,25.0,-80.75,1.27,-25.17
1790266648.659,0,27,1002.1,3656.55125,0.217,16.912,98.896,16.0,25.0,3.0,55.5024349,8.454715,15.0,7.51455,0.50796,20.0,-0.17335,6.9393,0.47747,7.51455,25.0,0.64094,-0.09337,0.98117,25.0,-80.389,1.54075,-15.917
1790266648.68,0,27,1002.121,3656.714,0.217,16.891,99.975,16.0,25.0,3.0,55.5024347,8.4547175,15.0,7.629,0.50465,20.0,-0.08341,3.27455,0.48626,7.59916,25.0,0.64201,0.02998,1.00901,25.0,-79.99,1.84,-5.69
1790266648.709,0,27,1002.15,3656.93803,0.217,16.89463,99.975,16.0,25.0,3.0,55.5024343,8.454721,15.0,7.716,0.50008,20.0,0.0408,-1.7863,0.49842,7.716,25.0,0.62752,0.19388,1.05906,25.0,-84.92,0.013,7.853
1790266648.72,0,27,1002.161,3657.023,0.217,16.896,99.38,16.0,25.0,3.0,55.5024342,8.4547223,15.0,7.749,0.51401,20.0,0.08567,-3.64955,0.5004,7.75029,25.0,0.62203,0.25605,1.07804,25.0,-86.79,-0.68,12.99
1790266648.759,0,27,1002.2,3657.3428,0.217,16.91648,99.38,16.0,25.0,3.0,55.5024338,8.4547274,15.0,7.87185,0.56339,20.0,0.24476,-10.25562,0.50745,7.87185,25.0,0.56446,0.41493,1.03509,25.0,-83.52375,-4.16075,35.65875
1790266648.76,0,27,1002.201,3657.351,0.217,16.917,98.073,16.0,25.0,3.0,55.5024338,8.4547275,15.0,7.875,0.56541,20.0,0.24847,-10.41244,0.50742,7.8813,25.0,0.56299,0.419,1.03399,25.0,-83.44,-4.25,36.24
1790266648.8,0,27,1002.241,3657.698,0.217,16.932,94.318,16.0,25.0,3.0,55.5024337,8.454733,15.0,8.304,0.64621,20.0,0.39707,-16.6851,0.50629,8.25942,25.0,0.51598,0.70901,1.22804,25.0,-53.37,-13.18,63.13
1790266648.809,0,27,1002.25,3657.77585,0.217,16.93358,94.318,16.0,25.0,3.0,55.5024337,8.4547342,15.0,8.3445,0.66438,20.0,0.4305,-18.09645,0.50604,8.3445,25.0,0.5018,0.73218,1.22692,25.0,-47.85525,-14.49625,66.49825
1790266648.84,0,27,1002.281,3658.044,0.217,16.939,90.804,16.0,25.0,3.0,55.5024338,8.4547385,15.0,8.484,0.73098,20.0,0.53039,-22.37406,0.49959,8.5429,25.0,0.45296,0.812,1.22305,25.0,-28.86,-19.03,78.1
1790266648.859,0,27,1002.3,3658.21975,0.217,16.92807,90.804,16.0,25.0,3.0,55.502434,8.4547413,15.0,8.6645,0.7718,20.0,0.59162,-24.99583,0.49564,8.6645,25.0,0.44298,0.87279,1.22256,25.0,-14.059,-21.02975,82.4225
1790266648.88,0,27,1002.321,3658.414,0.217,16.916,87.789,16.0,25.0,3.0,55.5024342,8.4547443,15.0,8.864,0.81226,20.0,0.64731,-27.4171,0.48853,8.79366,25.0,0.43195,0.93997,1.22203,25.0,2.3,-23.24,87.2
1790266648.909,0,27,1002.35,3658.6663,0.217,16.91673,87.789,16.0,25.0,3.0,55.5024344,8.4547483,15.0,8.97203,0.86813,20.0,0.72421,-30.76077,0.47871,8.97203,25.0,0.39935,1.02699,1.3344,25.0,12.48625,-23.91425,87.432
1790266648.92,0,27,1002.361,3658.762,0.217,16.917,85.343,16.0,25.0,3.0,55.5024345,8.4547498,15.0,9.013,0.88542,20.0,0.74724,-31.77325,0.47404,9.00034,25.0,0.38698,1.06,1.37702,25.0,16.35,-24.17,87.52
1790266648.959,0,27,1002.4,3659.12763,0.217,16.90627,85.343,16.0,25.0,3.0,55.5024352,8.4547555,15.0,9.10075,0.94674,20.0,0.82887,-35.36295,0.45747,9.10075,25.0,0.41134,0.9908,1.20731,25.0,20.367,-21.62525,82.53775
1790266648.96,0,27,1002.401,3659.137,0.217,16.906,82.479,16.0,25.0,3.0,55.5024352,8.4547557,15.0,9.103,0.94792,20.0,0.83043,-35.43244,0.45703,9.10758,25.0,0.41197,0.98902,1.20296,25.0,20.47,-21.56,82.41
1790266649.0,0,27,1002.441,3659.508,0.217,16.94,80.613,16.0,25.0,3.0,55.5024357,8.4547615,15.0,9.404,0.99514,20.0,0.8926,-38.21198,0.43946,9.38078,25.0,0.37699,1.04898,1.26598,25.0,19.48,-18.9,78.22
1790266649.009,0,27,1002.45,3659.59553,0.217,16.94383,80.613,16.0,25.0,3.0,55.5024359,8.4547629,15.0,9.44225,1.00576,20.0,0.90659,-38.83738,0.4355,9.44225,25.0,0.3671,1.04045,1.26935,25.0,16.9825,-18.09225,77.0725
1790266649.04,0,27,1002.481,3659.897,0.217,16.957,78.961,16.0,25.0,3.0,55.5024365,8.4547675,15.0,9.574,1.03018,20.0,0.93923,-40.34494,0.42276,9.51687,25.0,0.33304,1.01105,1.28097,25.0,8.38,-15.31,73.12
1790266649.059,0,27,1002.5,3660.07275,0.217,16.96508,78.961,16.0,25.0,3.0,55.5024371,8.4547701,15.0,9.5626,1.04514,20.0,0.95923,-41.26893,0.41495,9.5626,25.0,0.3064,1.00107,1.24062,25.0,3.91975,-14.208,71.6475
1790266649.08,0,27,1002.521,3660.267,0.217,16.974,75.514,16.0,25.0,3.0,55.5024377,8.454773,15.0,9.55,1.0543,20.0,0.97217,-41.90827,0.40774,9.5905,25.0,0.27695,0.99004,1.19603,25.0,-1.01,-12.99,70.02
1790266649.109,0,27,1002.55,3660.54758,0.217,16.98053,75.514,16.0,25.0,3.0,55.5024386,8.4547771,15.725,9.62903,1.06696,20.0,0.99003,-42.79116,0.39778,9.62903,25.0,0.21537,0.95522,1.17207,25.0,-1.11875,-12.24325,70.4985
1790266649.12,0,27,1002.561,3660.654,0.217,16.983,72.539,16.0,25.0,3.0,55.502439,8.4547787,16.0,9.659,1.06941,20.0,0.99363,-42.98892,0.39533,9.65492,25.0,0.19201,0.94201,1.16299,25.0,-1.16,-11.96,70.68
1790266649.159,0,27,1002.6,3661.0206,0.21798,16.9713,72.539,16.0,25.0,3.0,55.5024403,8.454784,16.0,9.74675,1.0781,20.0,1.00639,-43.69006,0.38662,9.74675,25.0,0.20563,0.9791,1.17372,25.0,6.211,-11.258,71.21625
1790266649.16,0,27,1002.601,3661.03,0.218,16.971,69.606,16.0,25.0,3.0,55.5024403,8.4547842,16.0,9.749,1.07811,20.0,1.00644,-43.69612,0.38652,9.74948,25.0,0.20598,0.98005,1.174,25.0,6.4,-11.24,71.23
1790266649.2,0,27,1002.641,3661.424,0.218,16.958,68.145,16.0,25.0,3.0,55.5024418,8.4547898,16.0,9.857,1.07867,20.0,1.00856,-43.9385,0.38255,9.85874,25.0,0.238,0.94303,1.09803,25.0,15.78,-10.16,68.84
1790266649.209,0,27,1002.65,3661.5167,0.218,16.95935,68.145,16.0,25.0,3.0,55.5024422,8.4547911,16.0,9.88333,1.0788,20.0,1.00903,-43.99304,0.38165,9.88333,25.0,0.24924,0.94595,1.1023,25.0,16.79025,-9.63575,67.68125
1790266649.24,0,27,1002.681,3661.836,0.218,16.964,66.465,16.0,25.0,3.0,55.5024435,8.4547957,16.0,9.974,1.07555,20.0,1.00536,-43.95402,0.38219,9.97812,25.0,0.28797,0.95598,1.117,25.0,20.27,-7.83,63.69
1790266649.259,0,27,1002.7,3662.02695,0.218,16.97493,66.465,16.0,25.0,3.0,55.5024444,8.4547983,16.0,10.03623,1.07357,20.0,1.00311,-43.9301,0.38252,10.03623,25.0,0.34401,0.95409,1.11937,25.0,19.871,-7.17925,60.55025
1790266649.28,0,27,1002.721,3662.238,0.218,16.987,64.123,16.0,25.0,3.0,55.5024453,8.4548012,16.0,10.105,1.069,20.0,0.99728,-43.75604,0.38493,10.10774,25.0,0.40595,0.95201,1.12199,25.0,19.43,-6.46,57.08
1790266649.309,0,27,1002.75,3662.53598,0.21873,16.99788,64.123,16.0,25.0,3.0,55.5024468,8.4548052,16.0,10.2065,1.0627,20.0,0.98923,-43.51568,0.38825,10.2065,25.0,0.43863,0.86861,1.08503,25.0,14.94225,-5.358,52.6575
1790266649.32,0,27,1002.761,3662.649,0.219,17.002,61.667,16.0,25.0,3.0,55.5024473,8.4548067,16.0,10.245,1.05907,20.0,0.98463,-43.35884,0.39001,10.26409,25.0,0.45102,0.83698,1.07101,25.0,13.24,-4.94,50.98
1790266649.359,0,27,1002.8,3663.06338,0.219,16.9981,61.667,16.0,25.0,3.0,55.5024496,8.4548119,16.0,10.46828,1.04623,20.0,0.9683,-42.80277,0.39623,10.46828,25.0,0.48313,0.79413,1.09835,25.0,1.7155,-4.26725,47.26525
1790266649.36,0,27,1002.801,3663.074,0.219,16.998,59.078,16.0,25.0,3.0,55.5024497,8.454812,16.0,10.474,1.04577,20.0,0.96773,-42.78262,0.39639,10.47338,25.0,0.48396,0.79303,1.09905,25.0,1.42,-4.25,47.17
1790266649.4,0,27,1002.841,3663.496,0.219,16.991,57.243,16.0,25.0,3.0,55.5024518,8.4548175,16.0,10.681,1.0271,20.0,0.94478,-41.9765,0.40285,10.6774,25.0,0.46499,0.70799,1.07998,25.0,1.77,-4.42,47.42
1790266649.409,0,27,1002.85,3663.5941,0.219,16.99258,57.243,16.0,25.0,3.0,55.5024524,8.4548187,16.0,10.7233,1.0229,20.0,0.93961,-41.79512,0.4043,10.7233,25.0,0.46139,0.72127,1.09304,25.0,2.994,-4.402,47.46275
1790266649.44,0,27,1002.881,3663.932,0.219,16.998,55.467,16.0,25.0,3.0,55.5024543,8.4548228,16.0,10.869,1.0064,20.0,0.91914,-41.06064,0.40979,10.85663,25.0,0.44898,0.76703,1.138,25.0,7.21,-4.34,47.61
1790266649.459,0,27,1002.9,3664.1429,0.219,16.9999,55.467,16.0,25.0,3.0,55.5024555,8.4548254,16.0,10.93835,0.99629,20.0,0.90659,-40.61048,0.41315,10.93835,25.0,0.44235,0.7632,1.11093,25.0,8.78225,-4.30675,46.5745
1790266649.48,0,27,1002.921,3664.376,0.219,17.002,54.11,16.0,25.0,3.0,55.5024568,8.4548283,16.0,11.015,0.9835,20.0,0.89059,-40.02978,0.4171,11.00312,25.0,0.43501,0.75897,1.081,25.0,10.52,-4.27,45.43
1790266649.509,0,27,1002.95,3664.70443,0.219,16.98097,54.11,16.0,25.0,3.0,55.5024589,8.4548321,16.0,11.09258,0.96583,20.0,0.8685,-39.22786,0.42254,11.09258,25.0,0.43139,0.73436,1.0484,25.0,11.26675,-3.63925,42.74025
1790266649.52,0,27,1002.961,3664.829,0.219,16.973,51.449,16.0,25.0,3.0,55.5024597,8.4548335,16.0,11.122,0.95827,20.0,0.85907,-38.88685,0.42443,11.14152,25.0,0.43001,0.72502,1.03603,25.0,11.55,-3.4,41.72
1790266649.559,0,27,1003.0,3665.27068,0.219,16.9574,51.449,16.0,25.0,3.0,55.5024624,8.4548385,16.0,11.31505,0.93144,20.0,0.82565,-37.67784,0.43114,11.31505,25.0,0.44562,0.70553,1.10235,25.0,14.54325,-2.815,37.352
1790266649.56,0,27,1003.001,3665.282,0.219,16.957,48.941,16.0,25.0,3.0,55.5024625,8.4548387,16.0,11.32,0.93073,20.0,0.82478,-37.6466,0.43126,11.31976,25.0,0.44602,0.70503,1.10405,25.0,14.62,-2.8,37.24
1790266649.6,0,27,1003.041,3665.74,0.219,16.946,46.994,16.0,25.0,3.0,55.5024655,8.4548437,16.0,11.515,0.90252,20.0,0.79011,-36.39684,0.43609,11.50816,25.0,0.42604,0.60999,0.97597,25.0,5.35,-1.28,32.63
1790266649.609,0,27,1003.05,3665.84665,0.219,16.94735,46.994,16.0,25.0,3.0,55.5024662,8.4548449,16.0,11.55055,0.89617,20.0,0.78231,-36.11565,0.43717,11.55055,25.0,0.43751,0.60752,0.98272,25.0,4.648,-0.9695,31.99775
