This file is created using RaceChrono Pro v10.2.4 ( http://racechrono.com/ ).
Format,3
Session title,"Ts"
Session type,Lap timing
Track name,"Ts"
Driver name,
Created,26/09/2026,16:37
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_battery_level,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation
unix time,,,s,m,m,m,deg,%,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,Hz,G,G,G,Hz,deg/s,deg/s,deg/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc,101: acc,101: acc,101: acc,101: acc,102: gyro,102: gyro,102: gyro,102: gyro
1790441208.319,0,18,555.679,2376.18,0.271,15.883,307.817,15.0,24.99933,3.0,55.5023228,8.4546778,16.0,10.938,0.61003,20.0,-0.59917,30.38659,-0.11291,10.92582,24.99933,-0.56003,-0.63997,0.94099,24.99933,1.97,-1.92,-37.49
1790441208.34,0,18,555.7,2376.4005,0.27047,15.8809,307.817,15.0,24.99937,3.0,55.5023241,8.4546752,16.0,10.85505,0.62048,20.0,-0.60643,30.71365,-0.1313,10.85505,24.99937,-0.54638,-0.6321,0.96567,24.99937,2.6735,-2.235,-37.217
1790441208.359,0,18,555.719,2376.6,0.27,15.879,309.118,15.0,24.9994,3.0,55.5023253,8.4546728,16.0,10.78,0.62738,20.0,-0.60766,30.79744,-0.15366,10.76704,24.9994,-0.53403,-0.62498,0.988,24.9994,3.31,-2.52,-36.97
1790441208.39,0,18,555.75,2376.9162,0.27,15.8728,309.118,15.0,24.99946,3.0,55.5023271,8.454669,15.225,10.62345,0.63864,20.0,-0.60968,30.93415,-0.19013,10.62345,24.99946,-0.56271,-0.63194,0.98571,24.99946,-1.47175,-0.07875,-36.51275
1790441208.399,0,18,555.759,2377.008,0.27,15.871,310.45,15.0,24.99947,3.0,55.5023277,8.4546678,15.0,10.578,0.64158,20.0,-0.60997,30.95897,-0.19824,10.58164,24.99947,-0.57104,-0.63396,0.98505,24.99947,-2.86,0.63,-36.38
1790441208.439,0,18,555.799,2377.405,0.27,15.86,311.793,15.0,24.99953,3.0,55.5023302,8.4546633,15.0,10.396,0.65464,20.0,-0.61125,31.06927,-0.23429,10.39582,24.99953,-0.56696,-0.631,0.92101,24.99953,4.76,-0.29,-35.52
1790441208.44,0,18,555.8,2377.41493,0.27,15.85987,311.793,15.0,24.99953,3.0,55.5023302,8.4546632,15.0,10.39117,0.65497,20.0,-0.61129,31.07203,-0.23519,10.39117,24.99953,-0.56779,-0.63015,0.92171,24.99953,4.89775,-0.28425,-35.5205
1790441208.479,0,18,555.839,2377.802,0.27,15.855,313.007,15.0,24.99958,3.0,55.5023327,8.4546588,15.0,10.203,0.66299,20.0,-0.60618,30.89947,-0.26798,10.20321,24.99958,-0.6,-0.59704,0.94905,24.99958,10.27,-0.06,-35.54
1790441208.49,0,18,555.85,2377.90925,0.27,15.85445,313.007,15.0,24.9996,3.0,55.5023334,8.4546576,15.0,10.1502,0.66526,20.0,-0.60474,30.85081,-0.27722,10.1502,24.9996,-0.59863,-0.60473,0.94327,24.9996,11.35075,-0.32675,-36.19175
1790441208.519,0,18,555.879,2378.192,0.27,15.853,314.41,15.0,24.99963,3.0,55.5023352,8.4546545,15.0,10.011,0.68135,20.0,-0.61066,31.11916,-0.30176,10.00065,24.99963,-0.595,-0.62498,0.92804,24.99963,14.2,-1.03,-37.91
1790441208.54,0,18,555.9,2378.38887,0.27,15.8446,314.41,15.0,24.99965,3.0,55.5023365,8.4546524,15.0,9.89235,0.693,20.0,-0.61494,31.31349,-0.31953,9.89235,24.99965,-0.58713,-0.63548,0.96107,24.99965,16.3525,-1.67575,-39.3065
1790441208.559,0,18,555.919,2378.567,0.27,15.837,316.029,15.0,24.99967,3.0,55.5023377,8.4546505,15.0,9.785,0.70046,20.0,-0.61695,31.41182,-0.33146,9.79472,24.99967,-0.58001,-0.64497,0.99096,24.99967,18.3,-2.26,-40.57
1790441208.59,0,18,555.95,2378.84135,0.27,15.82615,316.029,15.0,24.9997,3.0,55.5023395,8.4546475,15.0,9.63542,0.71263,20.0,-0.62022,31.57223,-0.35094,9.63542,24.9997,-0.55749,-0.67524,0.9987,24.9997,21.524,-2.81025,-43.391
1790441208.599,0,18,555.959,2378.921,0.27,15.823,317.506,15.0,24.99971,3.0,55.50234,8.4546467,15.0,9.592,0.7227,20.0,-0.62794,31.86224,-0.35774,9.58556,24.99971,-0.55095,-0.68403,1.00095,24.99971,22.46,-2.97,-44.21
1790441208.639,0,18,555.999,2379.276,0.271,15.808,319.623,15.0,24.99974,3.0,55.5023425,8.4546432,16.0,9.363,0.76748,20.0,-0.66221,33.15114,-0.38793,9.36394,24.99974,-0.548,-0.71798,1.02104,24.99974,28.3,-5.12,-49.13
1790441208.64,0,18,556.0,2379.28508,0.271,15.80785,319.623,15.0,24.99974,3.0,55.5023426,8.4546431,15.975,9.3584,0.7686,20.0,-0.66307,33.18337,-0.38869,9.3584,24.99974,-0.54847,-0.71883,1.02131,24.99974,28.448,-5.17625,-49.2605
1790441208.679,0,18,556.039,2379.639,0.271,15.802,321.719,15.0,24.99977,3.0,55.5023452,8.4546398,15.0,9.179,0.8,20.0,-0.69473,34.33704,-0.39664,9.18458,24.99977,-0.56696,-0.75204,1.03195,24.99977,34.22,-7.37,-54.35
1790441208.69,0,18,556.05,2379.73168,0.271,15.80365,321.719,15.0,24.99978,3.0,55.5023459,8.454639,15.0,9.13555,0.80885,20.0,-0.70366,34.66243,-0.39889,9.13555,24.99978,-0.56862,-0.76247,1.04682,24.99978,35.518,-8.1785,-56.0825
1790441208.719,0,18,556.079,2379.976,0.271,15.808,324.344,15.0,24.99979,3.0,55.5023477,8.4546368,15.0,9.021,0.84023,20.0,-0.7362,35.76784,-0.40486,9.0076,24.99979,-0.57298,-0.78997,1.086,24.99979,38.94,-10.31,-60.65
1790441208.74,0,18,556.1,2380.1545,0.271,15.7975,324.344,15.0,24.99981,3.0,55.5023491,8.4546354,14.475,8.91495,0.86295,20.0,-0.75977,36.56831,-0.40919,8.91495,24.99981,-0.58245,-0.8199,1.10334,24.99981,37.911,-11.906,-64.34075
1790441208.759,0,18,556.119,2380.316,0.271,15.788,326.99,15.0,24.99982,3.0,55.5023503,8.4546342,14.0,8.819,0.89285,20.0,-0.78955,37.46337,-0.41677,8.81664,24.99982,-0.59103,-0.84698,1.11904,24.99982,36.98,-13.35,-67.68
1790441208.79,0,18,556.15,2380.57252,0.271,15.7756,326.99,15.0,25.00254,3.0,55.5023524,8.4546324,14.0,8.65625,0.94162,20.0,-0.83814,38.92373,-0.42915,8.65625,25.00254,-0.58399,-0.88112,1.17633,25.00254,33.229,-16.481,-73.63975
1790441208.799,0,18,556.159,2380.647,0.271,15.772,330.371,15.0,25.00333,3.0,55.502353,8.4546318,14.0,8.609,0.95279,20.0,-0.85072,39.29964,-0.42887,8.61735,25.00333,-0.58195,-0.89103,1.19297,25.00333,32.14,-17.39,-75.37
1790441208.839,0,18,556.199,2380.965,0.271,15.771,333.741,15.0,25.00296,3.0,55.5023557,8.45463,14.0,8.445,1.00245,20.0,-0.90663,40.97032,-0.42767,8.44447,25.00296,-0.58001,-0.926,1.2,25.00296,31.9,-19.58,-79.38
1790441208.84,0,18,556.2,2380.97288,0.271,15.7707,333.741,15.0,25.00295,3.0,55.5023557,8.45463,14.0,8.44015,1.00369,20.0,-0.90803,41.01209,-0.42764,8.44015,25.00295,-0.57994,-0.92581,1.2008,25.00295,31.98975,-19.6685,-79.4635
1790441208.879,0,18,556.239,2381.28,0.271,15.759,336.939,15.0,25.00263,3.0,55.5023583,8.4546283,14.0,8.251,1.03615,20.0,-0.93998,42.05627,-0.43594,8.25164,25.00263,-0.57696,-0.91805,1.23202,25.00263,35.49,-23.12,-82.72
1790441208.89,0,18,556.25,2381.36085,0.271,15.7546,336.939,15.0,25.00255,3.0,55.502359,8.4546279,14.275,8.19848,1.04531,20.0,-0.94899,42.35078,-0.43828,8.19848,25.00255,-0.5822,-0.90896,1.24192,25.00255,36.20775,-23.61225,-83.4625
1790441208.919,0,18,556.279,2381.574,0.271,15.743,340.046,15.0,25.00234,3.0,55.5023608,8.4546268,15.0,8.06,1.04709,20.0,-0.94861,42.41195,-0.44329,8.05909,25.00234,-0.59602,-0.88501,1.26802,25.00234,38.1,-24.91,-85.42
1790441208.94,0,18,556.3,2381.73308,0.271,15.73932,340.046,15.0,25.0022,3.0,55.5023622,8.4546263,15.0,7.95815,1.04838,20.0,-0.94834,42.45625,-0.44692,7.95815,25.0022,-0.59549,-0.88603,1.26432,25.0022,40.85625,-26.96275,-87.36775
1790441208.959,0,18,556.319,2381.877,0.271,15.736,342.309,15.0,25.00207,3.0,55.5023635,8.4546258,15.0,7.866,1.05345,20.0,-0.95293,42.63779,-0.44909,7.86797,25.00207,-0.595,-0.88695,1.26098,25.00207,43.35,-28.82,-89.13
1790441208.99,0,18,556.35,2382.09098,0.271,15.72315,342.309,15.0,24.9992,3.0,55.5023654,8.4546252,15.7561,7.72083,1.06172,20.0,-0.9604,42.93399,-0.45263,7.72083,24.9992,-0.61012,-0.84007,1.29498,24.9992,43.20634,-30.58171,-91.05049
1790441209.0,0,18,556.36,2382.16,0.271,15.719,345.599,15.0,24.99828,3.0,55.502366,8.454625,16.0,7.674,1.06999,20.0,-0.96591,43.11493,-0.46023,7.65779,24.99828,-0.61499,-0.82495,1.30595,24.99828,43.16,-31.15,-91.67
1790441209.039,0,18,556.399,2382.42,0.272,15.697,348.926,15.0,24.99846,3.0,55.5023683,8.4546247,16.0,7.415,1.10225,20.0,-0.9874,43.82056,-0.48987,7.41193,24.99846,-0.55503,-0.82097,1.37397,24.99846,32.35,-35.77,-95.93
1790441209.04,0,18,556.4,2382.4265,0.272,15.69663,348.926,15.0,24.99847,3.0,55.5023684,8.4546247,16.0,7.40563,1.10307,20.0,-0.98795,43.83866,-0.49063,7.40563,24.99847,-0.55136,-0.82267,1.37399,24.99847,32.1565,-35.89075,-96.01625
1790441209.079,0,18,556.439,2382.68,0.272,15.682,352.837,15.0,24.99864,3.0,55.5023707,8.4546248,16.0,7.04,1.15822,20.0,-1.02613,44.88799,-0.53701,7.07153,24.99864,-0.40799,-0.88899,1.37499,24.99864,24.61,-40.6,-99.38
1790441209.09,0,18,556.45,2382.74133,0.272,15.6776,352.837,15.0,24.99868,3.0,55.5023712,8.4546249,16.0,6.9773,1.17378,20.0,-1.0369,45.18396,-0.55009,6.9773,24.99868,-0.36811,-0.88377,1.40221,24.99868,24.71175,-41.293,-99.919
1790441209.119,0,18,556.479,2382.903,0.272,15.666,357.612,15.0,24.99879,3.0,55.5023727,8.4546252,16.0,6.812,1.20341,20.0,-1.07756,46.18159,-0.53509,6.85493,24.99879,-0.26298,-0.87002,1.474,24.99879,24.98,-43.12,-101.34
1790441209.14,0,18,556.5,2383.04318,0.272,15.67125,357.612,15.0,24.99886,3.0,55.5023739,8.4546257,16.0,6.76633,1.22486,20.0,-1.10701,46.90402,-0.52423,6.76633,24.99886,-0.18322,-0.89888,1.45093,24.99886,25.46825,-46.57975,-103.0515
1790441209.159,0,18,556.519,2383.17,0.272,15.676,2.556,15.0,24.99892,3.0,55.502375,8.4546262,16.0,6.725,1.22754,20.0,-1.1244,47.35677,-0.49009,6.76152,24.99892,-0.11105,-0.92498,1.43005,24.99892,25.91,-49.71,-104.6
1790441209.19,0,18,556.55,2383.37693,0.272,15.70158,2.556,15.0,24.99902,3.0,55.5023768,8.4546269,16.0,6.75368,1.2319,20.0,-1.15278,48.09548,-0.43438,6.75368,24.99902,-0.12187,-0.90254,1.45866,24.99902,28.42875,-51.074,-106.2585
1790441209.199,0,18,556.559,2383.437,0.272,15.709,7.072,15.0,24.99904,3.0,55.5023773,8.4546272,16.0,6.762,1.23155,20.0,-1.15656,48.21148,-0.4223,6.75334,24.99904,-0.12502,-0.89602,1.46696,24.99904,29.16,-51.47,-106.74
1790441209.239,0,18,556.599,2383.71,0.272,15.729,11.335,15.0,24.99915,3.0,55.5023797,8.4546285,16.0,6.754,1.22997,20.0,-1.17339,48.72706,-0.36862,6.75184,24.99915,-0.12298,-0.895,1.53804,24.99915,28.0,-56.53,-111.99
1790441209.24,0,18,556.6,2383.71615,0.272,15.7297,11.335,15.0,24.99915,3.0,55.5023797,8.4546285,16.0,6.7518,1.22993,20.0,-1.17381,48.73995,-0.36728,6.7518,24.99915,-0.12485,-0.89458,1.53826,24.99915,27.73825,-56.62875,-112.14275
1790441209.279,0,18,556.639,2383.956,0.272,15.757,15.64,15.0,24.99925,3.0,55.5023817,8.4546302,16.0,6.666,1.24095,20.0,-1.18903,49.1916,-0.35508,6.65141,24.99925,-0.19803,-0.87798,1.54701,24.99925,17.53,-60.48,-118.1
1790441209.29,0,18,556.65,2384.02613,0.272,15.7592,15.64,15.0,24.99927,3.0,55.5023822,8.4546307,15.725,6.6231,1.24405,20.0,-1.19332,49.31899,-0.35164,6.6231,24.99927,-0.18235,-0.88815,1.56047,24.99927,14.72225,-60.986,-119.41725
1790441209.319,0,18,556.679,2384.211,0.272,15.765,20.247,15.0,24.99933,3.0,55.5023837,8.4546322,15.0,6.51,1.26075,20.0,-1.20761,49.7014,-0.36214,6.49538,24.99933,-0.14103,-0.91499,1.59596,24.99933,7.32,-62.32,-122.89
1790441209.34,0,18,556.7,2384.33175,0.272,15.77393,20.247,15.0,24.99937,3.0,55.5023845,8.4546333,15.0,6.4029,1.27284,20.0,-1.21795,49.97832,-0.36974,6.4029,24.99937,-0.14365,-0.94545,1.60543,24.99937,4.82625,-63.14425,-124.444
1790441209.359,0,18,556.719,2384.441,0.272,15.782,25.064,15.0,24.9994,3.0,55.5023853,8.4546343,15.0,6.306,1.2884,20.0,-1.23487,50.35833,-0.36741,6.33398,24.9994,-0.14602,-0.97301,1.61401,24.9994,2.57,-63.89,-125.85
1790441209.39,0,18,556.75,2384.62933,0.27123,15.78975,25.064,15.0,24.99946,3.0,55.5023866,8.4546363,14.225,6.22153,1.31379,20.0,-1.26247,50.97836,-0.36361,6.22153,24.99946,-0.12974,-0.94045,1.5466,24.99946,0.9425,-63.8745,-126.7645
1790441209.399,0,18,556.759,2384.684,0.271,15.792,30.61,15.0,24.99947,3.0,55.502387,8.4546368,14.0,6.197,1.32403,20.0,-1.2777,51.26344,-0.34374,6.23946,24.99947,-0.12502,-0.931,1.52703,24.99947,0.47,-63.87,-127.03
1790441209.439,0,18,556.799,2384.936,0.271,15.783,36.96,15.0,24.99953,3.0,55.5023885,8.4546398,16.0,6.319,1.36952,20.0,-1.34536,52.53044,-0.25546,6.31918,24.99953,-0.07199,-0.94303,1.57699,24.99953,-6.05,-62.74,-127.92
1790441209.44,0,18,556.8,2384.94243,0.271,15.78305,36.96,15.0,24.99953,3.0,55.5023885,8.4546399,16.0,6.32118,1.37065,20.0,-1.34705,52.56212,-0.25325,6.32118,24.99953,-0.07262,-0.94293,1.57719,24.99953,-6.15875,-62.71075,-127.94
1790441209.479,0,18,556.839,2385.193,0.271,15.785,42.168,15.0,24.99958,3.0,55.5023898,8.4546432,16.0,6.406,1.36916,20.0,-1.35497,52.80891,-0.19405,6.40214,24.99958,-0.09698,-0.93895,1.58505,24.99958,-10.4,-61.57,-128.72
1790441209.49,0,18,556.85,2385.26698,0.271,15.7883,42.168,15.0,24.9996,3.0,55.5023902,8.4546441,15.725,6.42497,1.36874,20.0,-1.3572,52.87852,-0.17736,6.42497,24.9996,-0.09863,-0.93842,1.56222,24.9996,-10.114,-61.2345,-128.8685
1790441209.519,0,18,556.879,2385.462,0.271,15.797,46.367,15.0,24.99963,3.0,55.5023913,8.4546465,15.0,6.475,1.35636,20.0,-1.34749,52.74118,-0.15367,6.45125,24.99963,-0.10299,-0.93702,1.50204,24.99963,-9.36,-60.35,-129.26
1790441209.54,0,18,556.9,2385.59115,0.271,15.80435,46.367,15.0,24.99965,3.0,55.5023919,8.4546483,14.475,6.47028,1.34739,20.0,-1.34046,52.64174,-0.13651,6.47028,24.99965,-0.10877,-0.98584,1.55295,24.99965,-12.258,-59.30525,-129.0185
1790441209.559,0,18,556.919,2385.708,0.271,15.811,50.873,15.0,24.99967,3.0,55.5023923,8.45465,14.0,6.466,1.34943,20.0,-1.34211,52.71385,-0.14027,6.44008,24.99967,-0.114,-1.03002,1.59902,24.99967,-14.88,-58.36,-128.8
1790441209.59,0,18,556.95,2385.90718,0.271,15.8203,50.873,15.0,24.9997,3.0,55.5023931,8.4546528,13.225,6.39082,1.35275,20.0,-1.3448,52.83152,-0.14641,6.39082,24.9997,-0.17525,-1.03776,1.57499,24.9997,-12.33025,-56.9495,-127.3585
1790441209.599,0,18,556.959,2385.965,0.271,15.823,55.769,15.0,24.99971,3.0,55.5023933,8.4546537,13.0,6.369,1.35999,20.0,-1.35079,52.9584,-0.15664,6.35123,24.99971,-0.19303,-1.04001,1.56802,24.99971,-11.59,-56.54,-126.94
1790441209.639,0,18,556.999,2386.213,0.271,15.84,61.408,15.0,24.99974,3.0,55.5023938,8.4546575,13.0,6.174,1.39215,20.0,-1.37738,53.52229,-0.2021,6.17527,24.99974,-0.21302,-1.06499,1.53702,24.99974,-9.48,-54.88,-124.14
1790441209.64,0,18,557.0,2386.21883,0.271,15.84,61.408,15.0,24.99974,3.0,55.5023938,8.4546576,13.0,6.17088,1.39296,20.0,-1.37805,53.53639,-0.20323,6.17088,24.99974,-0.21207,-1.06284,1.53839,24.99974,-9.76475,-54.7485,-124.00725
1790441209.679,0,18,557.039,2386.446,0.271,15.84,66.914,15.0,24.99977,3.0,55.5023942,8.4546612,13.0,6.049,1.40522,20.0,-1.38847,53.79678,-0.21622,6.05329,24.99977,-0.17498,-0.97903,1.59198,24.99977,-20.87,-49.62,-118.83
1790441209.69,0,18,557.05,2386.5098,0.271,15.84165,66.914,15.0,24.99978,3.0,55.5023942,8.4546622,13.0,6.02012,1.40868,20.0,-1.39141,53.87022,-0.21988,6.02012,24.99978,-0.14585,-0.94796,1.56256,24.99978,-25.48175,-48.0305,-117.46325
1790441209.719,0,18,557.079,2386.678,0.271,15.846,72.209,15.0,24.99979,3.0,55.5023943,8.4546648,13.0,5.944,1.40189,20.0,-1.38563,53.79028,-0.21283,5.97171,24.99979,-0.06903,-0.86604,1.48501,24.99979,-37.64,-43.84,-113.86
1790441209.74,0,18,557.1,2386.8103,0.271,15.85965,72.209,15.0,24.99981,3.0,55.5023943,8.4546669,13.0,5.93665,1.39697,20.0,-1.38144,53.73239,-0.20773,5.93665,24.99981,0.03648,-0.82771,1.44299,24.99981,-48.728,-39.40375,-110.0485
1790441209.759,0,18,557.119,2386.93,0.271,15.872,77.013,15.0,24.99982,3.0,55.5023943,8.4546688,13.0,5.93,1.38134,20.0,-1.36741,53.444,-0.19528,5.93412,24.99982,0.13195,-0.79303,1.40496,24.99982,-58.76,-35.39,-106.6
1790441209.79,0,18,557.15,2387.11755,0.27177,15.89292,77.013,15.0,25.00254,3.0,55.5023945,8.4546718,13.0,5.93,1.35585,20.0,-1.34452,52.97346,-0.17496,5.93,25.00254,0.29238,-0.70776,1.30737,25.00254,-75.0195,-27.86475,-98.4625
1790441209.799,0,18,557.159,2387.172,0.272,15.899,81.274,15.0,25.00333,3.0,55.5023945,8.4546727,13.0,5.93,1.34202,20.0,-1.33141,52.64561,-0.168,5.93435,25.00333,0.33895,-0.68301,1.27903,25.00333,-79.74,-25.68,-96.1
1790441209.839,0,18,557.199,2387.404,0.272,15.914,84.615,15.0,25.00296,3.0,55.5023943,8.4546763,13.0,5.948,1.28053,20.0,-1.27316,51.18848,-0.1371,5.95367,25.00296,0.49303,-0.55697,1.16105,25.00296,-102.38,-15.54,-83.14
1790441209.84,0,18,557.2,2387.4107,0.272,15.91382,84.615,15.0,25.00295,3.0,55.5023943,8.4546764,13.0,5.95415,1.27899,20.0,-1.2717,51.15205,-0.13633,5.95415,25.00295,0.49661,-0.55512,1.1582,25.00295,-102.7725,-15.30625,-82.69775
1790441209.879,0,18,557.239,2387.672,0.272,15.907,90.246,15.0,25.00263,3.0,55.5023938,8.4546805,13.0,6.194,1.30035,20.0,-1.29873,51.75922,-0.03662,6.19872,25.00263,0.636,-0.48304,1.04704,25.00263,-118.08,-6.19,-65.45
1790441209.89,0,18,557.25,2387.7457,0.272,15.89738,90.246,15.0,25.00255,3.0,55.5023937,8.4546816,13.0,6.2677,1.30638,20.0,-1.30635,51.93047,-0.00849,6.2677,25.00255,0.63709,-0.43767,1.03549,25.00255,-118.7675,-4.364,-58.86375
1790441209.919,0,18,557.279,2387.94,0.272,15.872,94.77,15.0,25.00234,3.0,55.5023933,8.4546847,13.0,6.462,1.28378,20.0,-1.27984,51.25699,0.07238,6.49793,25.00234,0.63997,-0.31805,1.00503,25.00234,-120.58,0.45,-41.5
1790441209.94,0,18,557.3,2388.09908,0.272,15.8699,94.77,15.0,25.0022,3.0,55.502393,8.4546871,13.0,6.66465,1.26742,20.0,-1.26064,50.7693,0.13095,6.66465,25.0022,0.64158,-0.21301,0.97511,25.0022,-113.062,1.5525,-25.14625
1790441209.959,0,18,557.319,2388.243,0.272,15.868,97.333,15.0,25.00207,3.0,55.5023927,8.4546893,13.0,6.848,1.20541,20.0,-1.19233,48.09094,0.16707,6.80615,25.00207,0.64303,-0.11798,0.94803,25.00207,-106.26,2.55,-10.35
1790441209.99,0,18,557.35,2388.46756,0.272,15.86724,97.333,15.0,24.9992,3.0,55.5023924,8.4546929,13.0,7.03702,1.10425,20.0,-1.08087,43.72098,0.22601,7.03702,24.9992,0.66416,-0.02199,0.93138,24.9992,-90.87341,2.1039,3.31268
1790441210.0,0,18,557.36,2388.54,0.272,15.867,97.225,15.0,24.99828,3.0,55.5023923,8.454694,13.0,7.098,1.05086,20.0,-1.01752,40.96209,0.24927,7.12254,24.99828,0.67097,0.00897,0.926,24.99828,-85.91,1.96,7.72
1790441210.039,0,18,557.399,2388.844,0.272,15.855,94.726,15.0,24.99846,3.0,55.5023923,8.4546988,13.0,7.457,0.84264,20.0,-0.77048,30.20243,0.33997,7.45605,24.99846,0.62396,0.21098,1.00401,24.99846,-59.94,-1.21,27.5
1790441210.04,0,18,557.4,2388.85213,0.272,15.85455,94.726,15.0,24.99847,3.0,55.5023923,8.454699,13.0,7.4646,0.83731,20.0,-0.76414,29.92654,0.3423,7.4646,24.99847,0.62427,0.21715,1.00486,24.99847,-59.589,-1.3305,27.90025
1790441210.079,0,18,557.439,2389.169,0.272,15.837,92.432,15.0,24.99864,3.0,55.5023923,8.454704,13.0,7.761,0.69617,20.0,-0.56835,21.3084,0.39455,7.75349,24.99864,0.636,0.45795,1.03797,24.99864,-45.9,-6.03,43.51
1790441210.09,0,18,557.45,2389.2614,0.272,15.83342,92.432,15.0,24.99868,3.0,55.5023923,8.4547055,12.725,7.83498,0.65636,20.0,-0.51312,18.87765,0.40929,7.83498,24.99868,0.62803,0.50058,1.06713,24.99868,-46.1255,-7.0915,47.04925
1790441210.119,0,18,557.479,2389.505,0.272,15.824,90.488,15.0,24.99879,3.0,55.5023923,8.4547093,12.0,8.03,0.59753,20.0,-0.41845,14.7034,0.42172,7.99681,24.99879,0.60704,0.61295,1.14402,24.99879,-46.72,-9.89,56.38
1790441210.14,0,18,557.5,2389.67615,0.272,15.83135,90.488,15.0,24.99886,3.0,55.5023923,8.454712,12.525,8.114,0.55493,20.0,-0.34989,11.68067,0.43072,8.114,24.99886,0.5792,0.68806,1.1566,24.99886,-47.7805,-12.452,62.83225
1790441210.159,0,18,557.519,2389.831,0.272,15.838,89.696,15.0,24.99892,3.0,55.5023923,8.4547145,13.0,8.19,0.5304,20.0,-0.27873,8.64141,0.44285,8.2224,24.99892,0.55401,0.75602,1.16798,24.99892,-48.74,-14.77,68.67
1790441210.19,0,18,557.55,2390.1007,0.272,15.85738,89.696,15.0,24.99902,3.0,55.5023926,8.4547188,13.0,8.39925,0.4904,20.0,-0.16264,3.68263,0.46264,8.39925,24.99902,0.49126,0.82501,1.19975,24.99902,-38.82,-18.37375,80.22525
1790441210.199,0,18,557.559,2390.179,0.272,15.863,87.207,15.0,24.99904,3.0,55.5023927,8.45472,13.0,8.46,0.49296,20.0,-0.12618,2.1869,0.46992,8.46151,24.99904,0.47305,0.84504,1.20898,24.99904,-35.94,-19.42,83.58
1790441210.239,0,18,557.599,2390.538,0.272,15.855,84.473,15.0,24.99915,3.0,55.502393,8.4547257,13.0,8.741,0.50436,20.0,0.03588,-4.46083,0.50226,8.73821,24.99915,0.40197,0.96904,1.33399,24.99915,-10.14,-25.04,94.82
1790441210.24,0,18,557.6,2390.54695,0.272,15.85535,84.473,15.0,24.99915,3.0,55.502393,8.4547258,13.025,8.74512,0.50465,20.0,0.03993,-4.62702,0.50307,8.74512,24.99915,0.401,0.97096,1.33237,24.99915,-9.42975,-25.09625,94.918
1790441210.279,0,18,557.639,2390.896,0.272,15.869,80.951,15.0,24.99925,3.0,55.5023938,8.4547312,14.0,8.906,0.53902,20.0,0.20407,-10.78723,0.49153,8.90364,24.99925,0.36302,1.04602,1.26904,24.99925,18.27,-27.29,98.74
1790441210.29,0,18,557.65,2390.99473,0.27173,15.87422,80.951,15.0,24.99927,3.0,55.5023941,8.4547327,14.275,8.94835,0.54872,20.0,0.25037,-12.52473,0.48827,8.94835,24.99927,0.34734,1.0672,1.26792,24.99927,25.6015,-26.729,97.728
1790441210.319,0,18,557.679,2391.255,0.271,15.888,78.152,15.0,24.99933,3.0,55.5023947,8.4547367,15.0,9.06,0.59006,20.0,0.35162,-16.32133,0.46693,9.03077,24.99933,0.30602,1.12301,1.26496,24.99933,44.93,-25.25,95.06
1790441210.34,0,18,557.7,2391.44925,0.271,15.87802,78.152,15.0,24.99937,3.0,55.5023953,8.4547396,15.525,9.09045,0.62,20.0,0.42493,-19.07059,0.45148,9.09045,24.99937,0.27925,1.16236,1.2928,24.99937,43.24475,-22.92425,89.37425
1790441210.359,0,18,557.719,2391.625,0.271,15.869,74.499,15.0,24.9994,3.0,55.5023958,8.4547422,16.0,9.118,0.68,20.0,0.51495,-21.72203,0.43526,9.12448,24.9994,0.25503,1.19796,1.31798,24.9994,41.72,-20.82,84.23
1790441210.39,0,18,557.75,2391.90787,0.271,15.87597,74.499,15.0,24.99946,3.0,55.502397,8.4547462,16.0,9.18,0.77788,20.0,0.66181,-26.04807,0.40878,9.18,24.99946,0.26199,1.08796,1.22813,24.99946,30.6065,-18.619,76.14675
1790441210.399,0,18,557.759,2391.99,0.271,15.878,69.66,15.0,24.99947,3.0,55.5023973,8.4547473,16.0,9.198,0.79586,20.0,0.6837,-26.884,0.40646,9.20714,24.99947,0.264,1.05602,1.20204,24.99947,27.38,-17.98,73.8
1790441210.439,0,18,557.799,2392.365,0.271,15.869,66.235,15.0,24.99953,3.0,55.5023988,8.4547527,16.0,9.329,0.87576,20.0,0.78098,-30.59926,0.39614,9.32778,24.99953,0.27298,1.05204,1.24905,24.99953,10.7,-15.73,65.57
1790441210.44,0,18,557.8,2392.37415,0.271,15.86892,66.235,15.0,24.99953,3.0,55.5023989,8.4547528,16.0,9.3308,0.87776,20.0,0.78341,-30.69214,0.39589,9.3308,24.99953,0.27338,1.04947,1.25085,24.99953,10.319,-15.7575,65.493
